"Notes","Residence State","Residence State Code","MMWR Week","MMWR Week Code","UCD - ICD Sub-Chapter","UCD - ICD Sub-Chapter Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Pennsylvania","42","2023 Week 52 ending December 30, 2023","2023/52","Renal failure","N17-N19","75-84 years","75-84",15,Not Applicable,Not Applicable
,"Pennsylvania","42","2023 Week 52 ending December 30, 2023","2023/52","Renal failure","N17-N19","85+ years","85+",16,Not Applicable,Not Applicable
,"South Carolina","45","2023 Week 40 ending October 07, 2023","2023/40","Renal failure","N17-N19","75-84 years","75-84",10,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 01 ending January 07, 2023","2023/01","Renal failure","N17-N19","75-84 years","75-84",11,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 01 ending January 07, 2023","2023/01","Renal failure","N17-N19","85+ years","85+",12,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 05 ending February 04, 2023","2023/05","Renal failure","N17-N19","75-84 years","75-84",13,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 09 ending March 04, 2023","2023/09","Renal failure","N17-N19","65-74 years","65-74",12,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 12 ending March 25, 2023","2023/12","Renal failure","N17-N19","75-84 years","75-84",10,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 13 ending April 01, 2023","2023/13","Renal failure","N17-N19","75-84 years","75-84",10,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 16 ending April 22, 2023","2023/16","Renal failure","N17-N19","75-84 years","75-84",11,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 19 ending May 13, 2023","2023/19","Renal failure","N17-N19","75-84 years","75-84",11,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 24 ending June 17, 2023","2023/24","Renal failure","N17-N19","75-84 years","75-84",11,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 25 ending June 24, 2023","2023/25","Renal failure","N17-N19","65-74 years","65-74",10,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 31 ending August 05, 2023","2023/31","Renal failure","N17-N19","85+ years","85+",10,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 35 ending September 02, 2023","2023/35","Renal failure","N17-N19","85+ years","85+",11,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 42 ending October 21, 2023","2023/42","Renal failure","N17-N19","75-84 years","75-84",10,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 48 ending December 02, 2023","2023/48","Renal failure","N17-N19","75-84 years","75-84",11,Not Applicable,Not Applicable
,"Tennessee","47","2023 Week 50 ending December 16, 2023","2023/50","Renal failure","N17-N19","65-74 years","65-74",10,Not Applicable,Not Applicable
,"Texas","48","2023 Week 01 ending January 07, 2023","2023/01","Renal failure","N17-N19","55-64 years","55-64",13,Not Applicable,Not Applicable
,"Texas","48","2023 Week 01 ending January 07, 2023","2023/01","Renal failure","N17-N19","65-74 years","65-74",28,Not Applicable,Not Applicable
,"Texas","48","2023 Week 01 ending January 07, 2023","2023/01","Renal failure","N17-N19","75-84 years","75-84",34,Not Applicable,Not Applicable
,"Texas","48","2023 Week 01 ending January 07, 2023","2023/01","Renal failure","N17-N19","85+ years","85+",18,Not Applicable,Not Applicable
,"Texas","48","2023 Week 02 ending January 14, 2023","2023/02","Renal failure","N17-N19","55-64 years","55-64",18,Not Applicable,Not Applicable
,"Texas","48","2023 Week 02 ending January 14, 2023","2023/02","Renal failure","N17-N19","65-74 years","65-74",25,Not Applicable,Not Applicable
,"Texas","48","2023 Week 02 ending January 14, 2023","2023/02","Renal failure","N17-N19","75-84 years","75-84",30,Not Applicable,Not Applicable
,"Texas","48","2023 Week 02 ending January 14, 2023","2023/02","Renal failure","N17-N19","85+ years","85+",21,Not Applicable,Not Applicable
,"Texas","48","2023 Week 03 ending January 21, 2023","2023/03","Renal failure","N17-N19","65-74 years","65-74",17,Not Applicable,Not Applicable
,"Texas","48","2023 Week 03 ending January 21, 2023","2023/03","Renal failure","N17-N19","75-84 years","75-84",30,Not Applicable,Not Applicable
,"Texas","48","2023 Week 03 ending January 21, 2023","2023/03","Renal failure","N17-N19","85+ years","85+",19,Not Applicable,Not Applicable
,"Texas","48","2023 Week 04 ending January 28, 2023","2023/04","Renal failure","N17-N19","65-74 years","65-74",22,Not Applicable,Not Applicable
,"Texas","48","2023 Week 04 ending January 28, 2023","2023/04","Renal failure","N17-N19","75-84 years","75-84",16,Not Applicable,Not Applicable
,"Texas","48","2023 Week 04 ending January 28, 2023","2023/04","Renal failure","N17-N19","85+ years","85+",26,Not Applicable,Not Applicable
,"Texas","48","2023 Week 05 ending February 04, 2023","2023/05","Renal failure","N17-N19","55-64 years","55-64",11,Not Applicable,Not Applicable
,"Texas","48","2023 Week 05 ending February 04, 2023","2023/05","Renal failure","N17-N19","65-74 years","65-74",25,Not Applicable,Not Applicable
,"Texas","48","2023 Week 05 ending February 04, 2023","2023/05","Renal failure","N17-N19","75-84 years","75-84",28,Not Applicable,Not Applicable
,"Texas","48","2023 Week 05 ending February 04, 2023","2023/05","Renal failure","N17-N19","85+ years","85+",22,Not Applicable,Not Applicable
,"Texas","48","2023 Week 06 ending February 11, 2023","2023/06","Renal failure","N17-N19","55-64 years","55-64",13,Not Applicable,Not Applicable
,"Texas","48","2023 Week 06 ending February 11, 2023","2023/06","Renal failure","N17-N19","65-74 years","65-74",25,Not Applicable,Not Applicable
,"Texas","48","2023 Week 06 ending February 11, 2023","2023/06","Renal failure","N17-N19","75-84 years","75-84",31,Not Applicable,Not Applicable
,"Texas","48","2023 Week 06 ending February 11, 2023","2023/06","Renal failure","N17-N19","85+ years","85+",18,Not Applicable,Not Applicable
,"Texas","48","2023 Week 07 ending February 18, 2023","2023/07","Renal failure","N17-N19","55-64 years","55-64",13,Not Applicable,Not Applicable
,"Texas","48","2023 Week 07 ending February 18, 2023","2023/07","Renal failure","N17-N19","65-74 years","65-74",25,Not Applicable,Not Applicable
,"Texas","48","2023 Week 07 ending February 18, 2023","2023/07","Renal failure","N17-N19","75-84 years","75-84",31,Not Applicable,Not Applicable
,"Texas","48","2023 Week 07 ending February 18, 2023","2023/07","Renal failure","N17-N19","85+ years","85+",23,Not Applicable,Not Applicable
,"Texas","48","2023 Week 08 ending February 25, 2023","2023/08","Renal failure","N17-N19","55-64 years","55-64",18,Not Applicable,Not Applicable
,"Texas","48","2023 Week 08 ending February 25, 2023","2023/08","Renal failure","N17-N19","65-74 years","65-74",16,Not Applicable,Not Applicable
,"Texas","48","2023 Week 08 ending February 25, 2023","2023/08","Renal failure","N17-N19","75-84 years","75-84",34,Not Applicable,Not Applicable
,"Texas","48","2023 Week 08 ending February 25, 2023","2023/08","Renal failure","N17-N19","85+ years","85+",18,Not Applicable,Not Applicable
,"Texas","48","2023 Week 09 ending March 04, 2023","2023/09","Renal failure","N17-N19","55-64 years","55-64",15,Not Applicable,Not Applicable
,"Texas","48","2023 Week 09 ending March 04, 2023","2023/09","Renal failure","N17-N19","65-74 years","65-74",29,Not Applicable,Not Applicable
,"Texas","48","2023 Week 09 ending March 04, 2023","2023/09","Renal failure","N17-N19","75-84 years","75-84",36,Not Applicable,Not Applicable
,"Texas","48","2023 Week 09 ending March 04, 2023","2023/09","Renal failure","N17-N19","85+ years","85+",28,Not Applicable,Not Applicable
,"Texas","48","2023 Week 10 ending March 11, 2023","2023/10","Renal failure","N17-N19","55-64 years","55-64",14,Not Applicable,Not Applicable
,"Texas","48","2023 Week 10 ending March 11, 2023","2023/10","Renal failure","N17-N19","65-74 years","65-74",27,Not Applicable,Not Applicable
,"Texas","48","2023 Week 10 ending March 11, 2023","2023/10","Renal failure","N17-N19","75-84 years","75-84",15,Not Applicable,Not Applicable
,"Texas","48","2023 Week 10 ending March 11, 2023","2023/10","Renal failure","N17-N19","85+ years","85+",23,Not Applicable,Not Applicable
,"Texas","48","2023 Week 11 ending March 18, 2023","2023/11","Renal failure","N17-N19","55-64 years","55-64",16,Not Applicable,Not Applicable
,"Texas","48","2023 Week 11 ending March 18, 2023","2023/11","Renal failure","N17-N19","65-74 years","65-74",24,Not Applicable,Not Applicable
,"Texas","48","2023 Week 11 ending March 18, 2023","2023/11","Renal failure","N17-N19","75-84 years","75-84",20,Not Applicable,Not Applicable
,"Texas","48","2023 Week 11 ending March 18, 2023","2023/11","Renal failure","N17-N19","85+ years","85+",22,Not Applicable,Not Applicable
,"Texas","48","2023 Week 12 ending March 25, 2023","2023/12","Renal failure","N17-N19","55-64 years","55-64",24,Not Applicable,Not Applicable
,"Texas","48","2023 Week 12 ending March 25, 2023","2023/12","Renal failure","N17-N19","65-74 years","65-74",22,Not Applicable,Not Applicable
,"Texas","48","2023 Week 12 ending March 25, 2023","2023/12","Renal failure","N17-N19","75-84 years","75-84",28,Not Applicable,Not Applicable
,"Texas","48","2023 Week 12 ending March 25, 2023","2023/12","Renal failure","N17-N19","85+ years","85+",21,Not Applicable,Not Applicable
,"Texas","48","2023 Week 13 ending April 01, 2023","2023/13","Renal failure","N17-N19","55-64 years","55-64",15,Not Applicable,Not Applicable
,"Texas","48","2023 Week 13 ending April 01, 2023","2023/13","Renal failure","N17-N19","65-74 years","65-74",22,Not Applicable,Not Applicable
,"Texas","48","2023 Week 13 ending April 01, 2023","2023/13","Renal failure","N17-N19","75-84 years","75-84",29,Not Applicable,Not Applicable
,"Texas","48","2023 Week 13 ending April 01, 2023","2023/13","Renal failure","N17-N19","85+ years","85+",14,Not Applicable,Not Applicable
,"Texas","48","2023 Week 14 ending April 08, 2023","2023/14","Renal failure","N17-N19","55-64 years","55-64",12,Not Applicable,Not Applicable
,"Texas","48","2023 Week 14 ending April 08, 2023","2023/14","Renal failure","N17-N19","65-74 years","65-74",20,Not Applicable,Not Applicable
,"Texas","48","2023 Week 14 ending April 08, 2023","2023/14","Renal failure","N17-N19","75-84 years","75-84",16,Not Applicable,Not Applicable
,"Texas","48","2023 Week 14 ending April 08, 2023","2023/14","Renal failure","N17-N19","85+ years","85+",21,Not Applicable,Not Applicable
,"Texas","48","2023 Week 15 ending April 15, 2023","2023/15","Renal failure","N17-N19","55-64 years","55-64",13,Not Applicable,Not Applicable
,"Texas","48","2023 Week 15 ending April 15, 2023","2023/15","Renal failure","N17-N19","65-74 years","65-74",12,Not Applicable,Not Applicable
,"Texas","48","2023 Week 15 ending April 15, 2023","2023/15","Renal failure","N17-N19","75-84 years","75-84",29,Not Applicable,Not Applicable
,"Texas","48","2023 Week 15 ending April 15, 2023","2023/15","Renal failure","N17-N19","85+ years","85+",13,Not Applicable,Not Applicable
,"Texas","48","2023 Week 16 ending April 22, 2023","2023/16","Renal failure","N17-N19","65-74 years","65-74",22,Not Applicable,Not Applicable
,"Texas","48","2023 Week 16 ending April 22, 2023","2023/16","Renal failure","N17-N19","75-84 years","75-84",21,Not Applicable,Not Applicable
,"Texas","48","2023 Week 16 ending April 22, 2023","2023/16","Renal failure","N17-N19","85+ years","85+",22,Not Applicable,Not Applicable
,"Texas","48","2023 Week 17 ending April 29, 2023","2023/17","Renal failure","N17-N19","65-74 years","65-74",18,Not Applicable,Not Applicable
,"Texas","48","2023 Week 17 ending April 29, 2023","2023/17","Renal failure","N17-N19","75-84 years","75-84",20,Not Applicable,Not Applicable
,"Texas","48","2023 Week 17 ending April 29, 2023","2023/17","Renal failure","N17-N19","85+ years","85+",19,Not Applicable,Not Applicable
,"Texas","48","2023 Week 18 ending May 06, 2023","2023/18","Renal failure","N17-N19","55-64 years","55-64",10,Not Applicable,Not Applicable
,"Texas","48","2023 Week 18 ending May 06, 2023","2023/18","Renal failure","N17-N19","65-74 years","65-74",21,Not Applicable,Not Applicable
,"Texas","48","2023 Week 18 ending May 06, 2023","2023/18","Renal failure","N17-N19","75-84 years","75-84",26,Not Applicable,Not Applicable
,"Texas","48","2023 Week 18 ending May 06, 2023","2023/18","Renal failure","N17-N19","85+ years","85+",12,Not Applicable,Not Applicable
,"Texas","48","2023 Week 19 ending May 13, 2023","2023/19","Renal failure","N17-N19","55-64 years","55-64",11,Not Applicable,Not Applicable
,"Texas","48","2023 Week 19 ending May 13, 2023","2023/19","Renal failure","N17-N19","65-74 years","65-74",26,Not Applicable,Not Applicable
,"Texas","48","2023 Week 19 ending May 13, 2023","2023/19","Renal failure","N17-N19","75-84 years","75-84",37,Not Applicable,Not Applicable
,"Texas","48","2023 Week 19 ending May 13, 2023","2023/19","Renal failure","N17-N19","85+ years","85+",15,Not Applicable,Not Applicable
,"Texas","48","2023 Week 20 ending May 20, 2023","2023/20","Renal failure","N17-N19","55-64 years","55-64",10,Not Applicable,Not Applicable
,"Texas","48","2023 Week 20 ending May 20, 2023","2023/20","Renal failure","N17-N19","65-74 years","65-74",16,Not Applicable,Not Applicable
,"Texas","48","2023 Week 20 ending May 20, 2023","2023/20","Renal failure","N17-N19","75-84 years","75-84",24,Not Applicable,Not Applicable
,"Texas","48","2023 Week 20 ending May 20, 2023","2023/20","Renal failure","N17-N19","85+ years","85+",17,Not Applicable,Not Applicable
,"Texas","48","2023 Week 21 ending May 27, 2023","2023/21","Renal failure","N17-N19","55-64 years","55-64",11,Not Applicable,Not Applicable
,"Texas","48","2023 Week 21 ending May 27, 2023","2023/21","Renal failure","N17-N19","65-74 years","65-74",16,Not Applicable,Not Applicable
,"Texas","48","2023 Week 21 ending May 27, 2023","2023/21","Renal failure","N17-N19","75-84 years","75-84",30,Not Applicable,Not Applicable
,"Texas","48","2023 Week 21 ending May 27, 2023","2023/21","Renal failure","N17-N19","85+ years","85+",19,Not Applicable,Not Applicable
,"Texas","48","2023 Week 22 ending June 03, 2023","2023/22","Renal failure","N17-N19","55-64 years","55-64",13,Not Applicable,Not Applicable
,"Texas","48","2023 Week 22 ending June 03, 2023","2023/22","Renal failure","N17-N19","65-74 years","65-74",23,Not Applicable,Not Applicable
,"Texas","48","2023 Week 22 ending June 03, 2023","2023/22","Renal failure","N17-N19","75-84 years","75-84",26,Not Applicable,Not Applicable
,"Texas","48","2023 Week 22 ending June 03, 2023","2023/22","Renal failure","N17-N19","85+ years","85+",19,Not Applicable,Not Applicable
,"Texas","48","2023 Week 23 ending June 10, 2023","2023/23","Renal failure","N17-N19","55-64 years","55-64",11,Not Applicable,Not Applicable
,"Texas","48","2023 Week 23 ending June 10, 2023","2023/23","Renal failure","N17-N19","65-74 years","65-74",30,Not Applicable,Not Applicable
,"Texas","48","2023 Week 23 ending June 10, 2023","2023/23","Renal failure","N17-N19","75-84 years","75-84",17,Not Applicable,Not Applicable
,"Texas","48","2023 Week 23 ending June 10, 2023","2023/23","Renal failure","N17-N19","85+ years","85+",20,Not Applicable,Not Applicable
,"Texas","48","2023 Week 24 ending June 17, 2023","2023/24","Renal failure","N17-N19","55-64 years","55-64",12,Not Applicable,Not Applicable
,"Texas","48","2023 Week 24 ending June 17, 2023","2023/24","Renal failure","N17-N19","65-74 years","65-74",23,Not Applicable,Not Applicable
,"Texas","48","2023 Week 24 ending June 17, 2023","2023/24","Renal failure","N17-N19","75-84 years","75-84",28,Not Applicable,Not Applicable
,"Texas","48","2023 Week 24 ending June 17, 2023","2023/24","Renal failure","N17-N19","85+ years","85+",22,Not Applicable,Not Applicable
,"Texas","48","2023 Week 25 ending June 24, 2023","2023/25","Renal failure","N17-N19","55-64 years","55-64",12,Not Applicable,Not Applicable
,"Texas","48","2023 Week 25 ending June 24, 2023","2023/25","Renal failure","N17-N19","65-74 years","65-74",23,Not Applicable,Not Applicable
,"Texas","48","2023 Week 25 ending June 24, 2023","2023/25","Renal failure","N17-N19","75-84 years","75-84",32,Not Applicable,Not Applicable
,"Texas","48","2023 Week 25 ending June 24, 2023","2023/25","Renal failure","N17-N19","85+ years","85+",28,Not Applicable,Not Applicable
,"Texas","48","2023 Week 26 ending July 01, 2023","2023/26","Renal failure","N17-N19","55-64 years","55-64",13,Not Applicable,Not Applicable
,"Texas","48","2023 Week 26 ending July 01, 2023","2023/26","Renal failure","N17-N19","65-74 years","65-74",17,Not Applicable,Not Applicable
,"Texas","48","2023 Week 26 ending July 01, 2023","2023/26","Renal failure","N17-N19","75-84 years","75-84",27,Not Applicable,Not Applicable
,"Texas","48","2023 Week 26 ending July 01, 2023","2023/26","Renal failure","N17-N19","85+ years","85+",16,Not Applicable,Not Applicable
,"Texas","48","2023 Week 27 ending July 08, 2023","2023/27","Renal failure","N17-N19","55-64 years","55-64",11,Not Applicable,Not Applicable
,"Texas","48","2023 Week 27 ending July 08, 2023","2023/27","Renal failure","N17-N19","65-74 years","65-74",23,Not Applicable,Not Applicable
,"Texas","48","2023 Week 27 ending July 08, 2023","2023/27","Renal failure","N17-N19","75-84 years","75-84",26,Not Applicable,Not Applicable
,"Texas","48","2023 Week 27 ending July 08, 2023","2023/27","Renal failure","N17-N19","85+ years","85+",17,Not Applicable,Not Applicable
,"Texas","48","2023 Week 28 ending July 15, 2023","2023/28","Renal failure","N17-N19","65-74 years","65-74",14,Not Applicable,Not Applicable
,"Texas","48","2023 Week 28 ending July 15, 2023","2023/28","Renal failure","N17-N19","75-84 years","75-84",16,Not Applicable,Not Applicable
,"Texas","48","2023 Week 28 ending July 15, 2023","2023/28","Renal failure","N17-N19","85+ years","85+",18,Not Applicable,Not Applicable
,"Texas","48","2023 Week 29 ending July 22, 2023","2023/29","Renal failure","N17-N19","55-64 years","55-64",13,Not Applicable,Not Applicable
,"Texas","48","2023 Week 29 ending July 22, 2023","2023/29","Renal failure","N17-N19","65-74 years","65-74",24,Not Applicable,Not Applicable
,"Texas","48","2023 Week 29 ending July 22, 2023","2023/29","Renal failure","N17-N19","75-84 years","75-84",26,Not Applicable,Not Applicable
,"Texas","48","2023 Week 29 ending July 22, 2023","2023/29","Renal failure","N17-N19","85+ years","85+",16,Not Applicable,Not Applicable
,"Texas","48","2023 Week 30 ending July 29, 2023","2023/30","Renal failure","N17-N19","55-64 years","55-64",15,Not Applicable,Not Applicable
,"Texas","48","2023 Week 30 ending July 29, 2023","2023/30","Renal failure","N17-N19","65-74 years","65-74",22,Not Applicable,Not Applicable
,"Texas","48","2023 Week 30 ending July 29, 2023","2023/30","Renal failure","N17-N19","75-84 years","75-84",25,Not Applicable,Not Applicable
,"Texas","48","2023 Week 30 ending July 29, 2023","2023/30","Renal failure","N17-N19","85+ years","85+",19,Not Applicable,Not Applicable
,"Texas","48","2023 Week 31 ending August 05, 2023","2023/31","Renal failure","N17-N19","65-74 years","65-74",19,Not Applicable,Not Applicable
,"Texas","48","2023 Week 31 ending August 05, 2023","2023/31","Renal failure","N17-N19","75-84 years","75-84",25,Not Applicable,Not Applicable
,"Texas","48","2023 Week 31 ending August 05, 2023","2023/31","Renal failure","N17-N19","85+ years","85+",21,Not Applicable,Not Applicable
,"Texas","48","2023 Week 32 ending August 12, 2023","2023/32","Renal failure","N17-N19","55-64 years","55-64",15,Not Applicable,Not Applicable
,"Texas","48","2023 Week 32 ending August 12, 2023","2023/32","Renal failure","N17-N19","65-74 years","65-74",18,Not Applicable,Not Applicable
,"Texas","48","2023 Week 32 ending August 12, 2023","2023/32","Renal failure","N17-N19","75-84 years","75-84",31,Not Applicable,Not Applicable
,"Texas","48","2023 Week 32 ending August 12, 2023","2023/32","Renal failure","N17-N19","85+ years","85+",16,Not Applicable,Not Applicable
,"Texas","48","2023 Week 33 ending August 19, 2023","2023/33","Renal failure","N17-N19","65-74 years","65-74",19,Not Applicable,Not Applicable
,"Texas","48","2023 Week 33 ending August 19, 2023","2023/33","Renal failure","N17-N19","75-84 years","75-84",32,Not Applicable,Not Applicable
,"Texas","48","2023 Week 33 ending August 19, 2023","2023/33","Renal failure","N17-N19","85+ years","85+",20,Not Applicable,Not Applicable
,"Texas","48","2023 Week 34 ending August 26, 2023","2023/34","Renal failure","N17-N19","55-64 years","55-64",13,Not Applicable,Not Applicable
,"Texas","48","2023 Week 34 ending August 26, 2023","2023/34","Renal failure","N17-N19","65-74 years","65-74",24,Not Applicable,Not Applicable
,"Texas","48","2023 Week 34 ending August 26, 2023","2023/34","Renal failure","N17-N19","75-84 years","75-84",17,Not Applicable,Not Applicable
,"Texas","48","2023 Week 34 ending August 26, 2023","2023/34","Renal failure","N17-N19","85+ years","85+",15,Not Applicable,Not Applicable
,"Texas","48","2023 Week 35 ending September 02, 2023","2023/35","Renal failure","N17-N19","65-74 years","65-74",29,Not Applicable,Not Applicable
,"Texas","48","2023 Week 35 ending September 02, 2023","2023/35","Renal failure","N17-N19","75-84 years","75-84",23,Not Applicable,Not Applicable
,"Texas","48","2023 Week 35 ending September 02, 2023","2023/35","Renal failure","N17-N19","85+ years","85+",18,Not Applicable,Not Applicable
,"Texas","48","2023 Week 36 ending September 09, 2023","2023/36","Renal failure","N17-N19","55-64 years","55-64",13,Not Applicable,Not Applicable
,"Texas","48","2023 Week 36 ending September 09, 2023","2023/36","Renal failure","N17-N19","65-74 years","65-74",19,Not Applicable,Not Applicable
,"Texas","48","2023 Week 36 ending September 09, 2023","2023/36","Renal failure","N17-N19","75-84 years","75-84",25,Not Applicable,Not Applicable
,"Texas","48","2023 Week 36 ending September 09, 2023","2023/36","Renal failure","N17-N19","85+ years","85+",11,Not Applicable,Not Applicable
,"Texas","48","2023 Week 37 ending September 16, 2023","2023/37","Renal failure","N17-N19","65-74 years","65-74",24,Not Applicable,Not Applicable
,"Texas","48","2023 Week 37 ending September 16, 2023","2023/37","Renal failure","N17-N19","75-84 years","75-84",29,Not Applicable,Not Applicable
,"Texas","48","2023 Week 37 ending September 16, 2023","2023/37","Renal failure","N17-N19","85+ years","85+",17,Not Applicable,Not Applicable
,"Texas","48","2023 Week 38 ending September 23, 2023","2023/38","Renal failure","N17-N19","45-54 years","45-54",10,Not Applicable,Not Applicable
,"Texas","48","2023 Week 38 ending September 23, 2023","2023/38","Renal failure","N17-N19","55-64 years","55-64",10,Not Applicable,Not Applicable
,"Texas","48","2023 Week 38 ending September 23, 2023","2023/38","Renal failure","N17-N19","65-74 years","65-74",22,Not Applicable,Not Applicable
,"Texas","48","2023 Week 38 ending September 23, 2023","2023/38","Renal failure","N17-N19","75-84 years","75-84",24,Not Applicable,Not Applicable
,"Texas","48","2023 Week 38 ending September 23, 2023","2023/38","Renal failure","N17-N19","85+ years","85+",17,Not Applicable,Not Applicable
,"Texas","48","2023 Week 39 ending September 30, 2023","2023/39","Renal failure","N17-N19","55-64 years","55-64",11,Not Applicable,Not Applicable
,"Texas","48","2023 Week 39 ending September 30, 2023","2023/39","Renal failure","N17-N19","65-74 years","65-74",25,Not Applicable,Not Applicable
,"Texas","48","2023 Week 39 ending September 30, 2023","2023/39","Renal failure","N17-N19","75-84 years","75-84",21,Not Applicable,Not Applicable
,"Texas","48","2023 Week 39 ending September 30, 2023","2023/39","Renal failure","N17-N19","85+ years","85+",22,Not Applicable,Not Applicable
,"Texas","48","2023 Week 40 ending October 07, 2023","2023/40","Renal failure","N17-N19","55-64 years","55-64",10,Not Applicable,Not Applicable
,"Texas","48","2023 Week 40 ending October 07, 2023","2023/40","Renal failure","N17-N19","65-74 years","65-74",21,Not Applicable,Not Applicable
,"Texas","48","2023 Week 40 ending October 07, 2023","2023/40","Renal failure","N17-N19","75-84 years","75-84",22,Not Applicable,Not Applicable
,"Texas","48","2023 Week 40 ending October 07, 2023","2023/40","Renal failure","N17-N19","85+ years","85+",16,Not Applicable,Not Applicable
,"Texas","48","2023 Week 41 ending October 14, 2023","2023/41","Renal failure","N17-N19","55-64 years","55-64",12,Not Applicable,Not Applicable
,"Texas","48","2023 Week 41 ending October 14, 2023","2023/41","Renal failure","N17-N19","65-74 years","65-74",23,Not Applicable,Not Applicable
,"Texas","48","2023 Week 41 ending October 14, 2023","2023/41","Renal failure","N17-N19","75-84 years","75-84",19,Not Applicable,Not Applicable
,"Texas","48","2023 Week 41 ending October 14, 2023","2023/41","Renal failure","N17-N19","85+ years","85+",29,Not Applicable,Not Applicable
,"Texas","48","2023 Week 42 ending October 21, 2023","2023/42","Renal failure","N17-N19","55-64 years","55-64",12,Not Applicable,Not Applicable
,"Texas","48","2023 Week 42 ending October 21, 2023","2023/42","Renal failure","N17-N19","65-74 years","65-74",11,Not Applicable,Not Applicable
,"Texas","48","2023 Week 42 ending October 21, 2023","2023/42","Renal failure","N17-N19","75-84 years","75-84",25,Not Applicable,Not Applicable
,"Texas","48","2023 Week 42 ending October 21, 2023","2023/42","Renal failure","N17-N19","85+ years","85+",20,Not Applicable,Not Applicable
,"Texas","48","2023 Week 43 ending October 28, 2023","2023/43","Renal failure","N17-N19","55-64 years","55-64",10,Not Applicable,Not Applicable
,"Texas","48","2023 Week 43 ending October 28, 2023","2023/43","Renal failure","N17-N19","65-74 years","65-74",22,Not Applicable,Not Applicable
,"Texas","48","2023 Week 43 ending October 28, 2023","2023/43","Renal failure","N17-N19","75-84 years","75-84",22,Not Applicable,Not Applicable
,"Texas","48","2023 Week 43 ending October 28, 2023","2023/43","Renal failure","N17-N19","85+ years","85+",24,Not Applicable,Not Applicable
,"Texas","48","2023 Week 44 ending November 04, 2023","2023/44","Renal failure","N17-N19","55-64 years","55-64",13,Not Applicable,Not Applicable
,"Texas","48","2023 Week 44 ending November 04, 2023","2023/44","Renal failure","N17-N19","65-74 years","65-74",19,Not Applicable,Not Applicable
,"Texas","48","2023 Week 44 ending November 04, 2023","2023/44","Renal failure","N17-N19","75-84 years","75-84",28,Not Applicable,Not Applicable
,"Texas","48","2023 Week 44 ending November 04, 2023","2023/44","Renal failure","N17-N19","85+ years","85+",20,Not Applicable,Not Applicable
,"Texas","48","2023 Week 45 ending November 11, 2023","2023/45","Renal failure","N17-N19","55-64 years","55-64",17,Not Applicable,Not Applicable
,"Texas","48","2023 Week 45 ending November 11, 2023","2023/45","Renal failure","N17-N19","65-74 years","65-74",23,Not Applicable,Not Applicable
,"Texas","48","2023 Week 45 ending November 11, 2023","2023/45","Renal failure","N17-N19","75-84 years","75-84",29,Not Applicable,Not Applicable
,"Texas","48","2023 Week 45 ending November 11, 2023","2023/45","Renal failure","N17-N19","85+ years","85+",21,Not Applicable,Not Applicable
,"Texas","48","2023 Week 46 ending November 18, 2023","2023/46","Renal failure","N17-N19","55-64 years","55-64",12,Not Applicable,Not Applicable
,"Texas","48","2023 Week 46 ending November 18, 2023","2023/46","Renal failure","N17-N19","65-74 years","65-74",27,Not Applicable,Not Applicable
,"Texas","48","2023 Week 46 ending November 18, 2023","2023/46","Renal failure","N17-N19","75-84 years","75-84",25,Not Applicable,Not Applicable
,"Texas","48","2023 Week 46 ending November 18, 2023","2023/46","Renal failure","N17-N19","85+ years","85+",25,Not Applicable,Not Applicable
,"Texas","48","2023 Week 47 ending November 25, 2023","2023/47","Renal failure","N17-N19","55-64 years","55-64",13,Not Applicable,Not Applicable
,"Texas","48","2023 Week 47 ending November 25, 2023","2023/47","Renal failure","N17-N19","65-74 years","65-74",17,Not Applicable,Not Applicable
,"Texas","48","2023 Week 47 ending November 25, 2023","2023/47","Renal failure","N17-N19","75-84 years","75-84",30,Not Applicable,Not Applicable
,"Texas","48","2023 Week 47 ending November 25, 2023","2023/47","Renal failure","N17-N19","85+ years","85+",17,Not Applicable,Not Applicable
,"Texas","48","2023 Week 48 ending December 02, 2023","2023/48","Renal failure","N17-N19","55-64 years","55-64",16,Not Applicable,Not Applicable
,"Texas","48","2023 Week 48 ending December 02, 2023","2023/48","Renal failure","N17-N19","65-74 years","65-74",12,Not Applicable,Not Applicable
,"Texas","48","2023 Week 48 ending December 02, 2023","2023/48","Renal failure","N17-N19","75-84 years","75-84",28,Not Applicable,Not Applicable
,"Texas","48","2023 Week 48 ending December 02, 2023","2023/48","Renal failure","N17-N19","85+ years","85+",30,Not Applicable,Not Applicable
