"Notes","Occurrence State","Occurrence State Code","UCD - ICD Chapter","UCD - ICD Chapter Code","MMWR Week","MMWR Week Code",Deaths,Population,Crude Rate
,"Utah","49","Diseases of the genitourinary system","N00-N98","2019 Week 48 ending November 30, 2019","2019/48",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2019 Week 51 ending December 21, 2019","2019/51",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2019 Week 52 ending December 28, 2019","2019/52",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2020 Week 02 ending January 11, 2020","2020/02",12,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2020 Week 04 ending January 25, 2020","2020/04",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2020 Week 05 ending February 01, 2020","2020/05",11,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2020 Week 21 ending May 23, 2020","2020/21",11,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2020 Week 42 ending October 17, 2020","2020/42",11,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2020 Week 47 ending November 21, 2020","2020/47",11,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2020 Week 51 ending December 19, 2020","2020/51",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2021 Week 06 ending February 13, 2021","2021/06",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2021 Week 07 ending February 20, 2021","2021/07",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2021 Week 08 ending February 27, 2021","2021/08",11,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2021 Week 10 ending March 13, 2021","2021/10",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2021 Week 11 ending March 20, 2021","2021/11",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2021 Week 36 ending September 11, 2021","2021/36",12,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2021 Week 39 ending October 02, 2021","2021/39",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2021 Week 42 ending October 23, 2021","2021/42",11,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2021 Week 43 ending October 30, 2021","2021/43",12,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2021 Week 49 ending December 11, 2021","2021/49",13,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2022 Week 02 ending January 15, 2022","2022/02",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2022 Week 04 ending January 29, 2022","2022/04",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2022 Week 12 ending March 26, 2022","2022/12",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2022 Week 20 ending May 21, 2022","2022/20",11,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2022 Week 26 ending July 02, 2022","2022/26",12,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2022 Week 34 ending August 27, 2022","2022/34",13,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2022 Week 41 ending October 15, 2022","2022/41",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2022 Week 43 ending October 29, 2022","2022/43",11,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2023 Week 02 ending January 14, 2023","2023/02",11,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2023 Week 11 ending March 18, 2023","2023/11",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2023 Week 21 ending May 27, 2023","2023/21",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2023 Week 22 ending June 03, 2023","2023/22",12,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2023 Week 23 ending June 10, 2023","2023/23",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2023 Week 29 ending July 22, 2023","2023/29",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2023 Week 38 ending September 23, 2023","2023/38",13,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2023 Week 40 ending October 07, 2023","2023/40",10,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2023 Week 43 ending October 28, 2023","2023/43",13,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2023 Week 46 ending November 18, 2023","2023/46",11,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2023 Week 47 ending November 25, 2023","2023/47",15,Not Applicable,Not Applicable
,"Utah","49","Diseases of the genitourinary system","N00-N98","2023 Week 51 ending December 23, 2023","2023/51",11,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 01 ending January 06, 2018","2018/01",44,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 02 ending January 13, 2018","2018/02",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 03 ending January 20, 2018","2018/03",38,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 04 ending January 27, 2018","2018/04",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 05 ending February 03, 2018","2018/05",45,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 06 ending February 10, 2018","2018/06",42,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 07 ending February 17, 2018","2018/07",40,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 08 ending February 24, 2018","2018/08",38,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 09 ending March 03, 2018","2018/09",22,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 10 ending March 10, 2018","2018/10",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 11 ending March 17, 2018","2018/11",24,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 12 ending March 24, 2018","2018/12",36,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 13 ending March 31, 2018","2018/13",21,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 14 ending April 07, 2018","2018/14",19,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 15 ending April 14, 2018","2018/15",28,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 16 ending April 21, 2018","2018/16",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 17 ending April 28, 2018","2018/17",37,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 18 ending May 05, 2018","2018/18",20,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 19 ending May 12, 2018","2018/19",25,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 20 ending May 19, 2018","2018/20",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 21 ending May 26, 2018","2018/21",36,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 22 ending June 02, 2018","2018/22",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 23 ending June 09, 2018","2018/23",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 24 ending June 16, 2018","2018/24",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 25 ending June 23, 2018","2018/25",23,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 26 ending June 30, 2018","2018/26",23,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 27 ending July 07, 2018","2018/27",24,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 28 ending July 14, 2018","2018/28",20,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 29 ending July 21, 2018","2018/29",20,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 30 ending July 28, 2018","2018/30",24,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 31 ending August 04, 2018","2018/31",23,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 32 ending August 11, 2018","2018/32",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 33 ending August 18, 2018","2018/33",40,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 34 ending August 25, 2018","2018/34",24,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 35 ending September 01, 2018","2018/35",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 36 ending September 08, 2018","2018/36",33,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 37 ending September 15, 2018","2018/37",18,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 38 ending September 22, 2018","2018/38",23,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 39 ending September 29, 2018","2018/39",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 40 ending October 06, 2018","2018/40",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 41 ending October 13, 2018","2018/41",24,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 42 ending October 20, 2018","2018/42",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 43 ending October 27, 2018","2018/43",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 44 ending November 03, 2018","2018/44",25,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 45 ending November 10, 2018","2018/45",34,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 46 ending November 17, 2018","2018/46",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 47 ending November 24, 2018","2018/47",15,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 48 ending December 01, 2018","2018/48",36,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 49 ending December 08, 2018","2018/49",28,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 50 ending December 15, 2018","2018/50",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 51 ending December 22, 2018","2018/51",44,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2018 Week 52 ending December 29, 2018","2018/52",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 01 ending January 05, 2019","2019/01",16,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 02 ending January 12, 2019","2019/02",34,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 03 ending January 19, 2019","2019/03",28,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 04 ending January 26, 2019","2019/04",40,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 05 ending February 02, 2019","2019/05",25,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 06 ending February 09, 2019","2019/06",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 07 ending February 16, 2019","2019/07",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 08 ending February 23, 2019","2019/08",25,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 09 ending March 02, 2019","2019/09",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 10 ending March 09, 2019","2019/10",23,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 11 ending March 16, 2019","2019/11",43,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 12 ending March 23, 2019","2019/12",22,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 13 ending March 30, 2019","2019/13",38,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 14 ending April 06, 2019","2019/14",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 15 ending April 13, 2019","2019/15",18,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 16 ending April 20, 2019","2019/16",37,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 17 ending April 27, 2019","2019/17",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 18 ending May 04, 2019","2019/18",37,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 19 ending May 11, 2019","2019/19",33,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 20 ending May 18, 2019","2019/20",34,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 21 ending May 25, 2019","2019/21",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 22 ending June 01, 2019","2019/22",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 23 ending June 08, 2019","2019/23",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 24 ending June 15, 2019","2019/24",48,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 25 ending June 22, 2019","2019/25",36,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 26 ending June 29, 2019","2019/26",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 27 ending July 06, 2019","2019/27",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 28 ending July 13, 2019","2019/28",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 29 ending July 20, 2019","2019/29",33,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 30 ending July 27, 2019","2019/30",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 31 ending August 03, 2019","2019/31",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 32 ending August 10, 2019","2019/32",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 33 ending August 17, 2019","2019/33",20,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 34 ending August 24, 2019","2019/34",23,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 35 ending August 31, 2019","2019/35",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 36 ending September 07, 2019","2019/36",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 37 ending September 14, 2019","2019/37",20,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 38 ending September 21, 2019","2019/38",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 39 ending September 28, 2019","2019/39",35,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 40 ending October 05, 2019","2019/40",33,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 41 ending October 12, 2019","2019/41",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 42 ending October 19, 2019","2019/42",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 43 ending October 26, 2019","2019/43",28,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 44 ending November 02, 2019","2019/44",39,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 45 ending November 09, 2019","2019/45",24,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 46 ending November 16, 2019","2019/46",35,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 47 ending November 23, 2019","2019/47",41,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 48 ending November 30, 2019","2019/48",38,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 49 ending December 07, 2019","2019/49",34,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 50 ending December 14, 2019","2019/50",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 51 ending December 21, 2019","2019/51",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2019 Week 52 ending December 28, 2019","2019/52",38,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 01 ending January 04, 2020","2020/01",36,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 02 ending January 11, 2020","2020/02",43,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 03 ending January 18, 2020","2020/03",37,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 04 ending January 25, 2020","2020/04",40,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 05 ending February 01, 2020","2020/05",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 06 ending February 08, 2020","2020/06",40,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 07 ending February 15, 2020","2020/07",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 08 ending February 22, 2020","2020/08",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 09 ending February 29, 2020","2020/09",33,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 10 ending March 07, 2020","2020/10",38,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 11 ending March 14, 2020","2020/11",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 12 ending March 21, 2020","2020/12",33,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 13 ending March 28, 2020","2020/13",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 14 ending April 04, 2020","2020/14",16,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 15 ending April 11, 2020","2020/15",36,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 16 ending April 18, 2020","2020/16",25,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 17 ending April 25, 2020","2020/17",34,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 18 ending May 02, 2020","2020/18",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 19 ending May 09, 2020","2020/19",37,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 20 ending May 16, 2020","2020/20",39,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 21 ending May 23, 2020","2020/21",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 22 ending May 30, 2020","2020/22",28,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 23 ending June 06, 2020","2020/23",20,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 24 ending June 13, 2020","2020/24",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 25 ending June 20, 2020","2020/25",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 26 ending June 27, 2020","2020/26",28,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 27 ending July 04, 2020","2020/27",22,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 28 ending July 11, 2020","2020/28",26,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 29 ending July 18, 2020","2020/29",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 30 ending July 25, 2020","2020/30",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 31 ending August 01, 2020","2020/31",23,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 32 ending August 08, 2020","2020/32",18,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 33 ending August 15, 2020","2020/33",36,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 34 ending August 22, 2020","2020/34",36,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 35 ending August 29, 2020","2020/35",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 36 ending September 05, 2020","2020/36",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 37 ending September 12, 2020","2020/37",19,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 38 ending September 19, 2020","2020/38",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 39 ending September 26, 2020","2020/39",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 40 ending October 03, 2020","2020/40",34,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 41 ending October 10, 2020","2020/41",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 42 ending October 17, 2020","2020/42",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 43 ending October 24, 2020","2020/43",28,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 44 ending October 31, 2020","2020/44",25,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 45 ending November 07, 2020","2020/45",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 46 ending November 14, 2020","2020/46",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 47 ending November 21, 2020","2020/47",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 48 ending November 28, 2020","2020/48",33,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 49 ending December 05, 2020","2020/49",28,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 50 ending December 12, 2020","2020/50",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 51 ending December 19, 2020","2020/51",35,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 52 ending December 26, 2020","2020/52",32,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2020 Week 53 ending January 02, 2021","2020/53",35,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 01 ending January 09, 2021","2021/01",29,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 02 ending January 16, 2021","2021/02",27,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 03 ending January 23, 2021","2021/03",40,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 04 ending January 30, 2021","2021/04",34,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 05 ending February 06, 2021","2021/05",47,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 06 ending February 13, 2021","2021/06",34,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 07 ending February 20, 2021","2021/07",30,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 08 ending February 27, 2021","2021/08",31,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 09 ending March 06, 2021","2021/09",33,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 10 ending March 13, 2021","2021/10",24,Not Applicable,Not Applicable
,"Virginia","51","Diseases of the genitourinary system","N00-N98","2021 Week 11 ending March 20, 2021","2021/11",29,Not Applicable,Not Applicable
